histid_1940,birthyr_son,statefip_1940,countyicp_1940,educd_1940,lit_son,empstatd_1940,labforce_1940,occ_son,macro_son,meso_son,urban_1900,urban_1910,urban_1920,urban_1930,urban_1940,wkswork1_1940,histid_pop_1900,histid_pop_1910,histid_pop_1920,histid_pop_1930,histid_pop_1940,birthyr_pop,birthyr_spread,spread_mad,spread_flag,attachment_level_son,attachment_level_pop,statefip_pop_1900,statefip_pop_1910,statefip_pop_1920,statefip_pop_1930,statefip_pop_1940,countyicp_pop_1900,countyicp_pop_1910,countyicp_pop_1920,countyicp_pop_1930,countyicp_pop_1940,educd_pop_1940,lit_pop,empstatd_pop_1910,empstatd_pop_1930,empstatd_pop_1940,labforce_pop_1910,labforce_pop_1920,labforce_pop_1930,labforce_pop_1940,urban_pop_1900,urban_pop_1910,urban_pop_1920,urban_pop_1930,urban_pop_1940,wkswork1_pop_1940,occ_pop,occ_pop_attach,picked_year_attach,meso_pop,macro_pop,meso_pop_attach,macro_pop_attach,w_parent_flag_1900,w_parent_flag_1910,w_parent_flag_1920,w_parent_flag_1930,w_parent_flag_1940
6328B95A-4A24-4656-9237-E3AB6D5C9D20,1903,40,10,23,4,10,2,100,farming,farmer,NA,1,1,1,1,40,NA,00BB131A-30C3-447C-A475-D5117BDF434D,74241B11-DD0F-4929-8FB1-92AFD9361A7C,NA,NA,1859,0,0,FALSE,NA,NA,NA,40,40,NA,NA,NA,10,10,NA,NA,NA,4,30,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,NA,979,979,1910,nilf,nilf,nilf,nilf,0,1,1,0,0
6335E9C6-9C8C-4FEA-A281-F674AF199EC9,1915,53,190,26,NA,10,2,830,farming,farmworker,NA,NA,NA,NA,1,52,NA,NA,NA,NA,F6A61BB8-A2A7-4D58-B9AE-BF9C3D1AFFE2,1876,0,0,FALSE,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,190,26,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
633B4AAB-4BFE-4886-978D-D009992A73F0,1913,4,270,17,NA,10,2,564,manual,crafts,NA,NA,NA,NA,1,52,NA,NA,NA,NA,6E0D65C2-CC22-452F-B6A4-DF7CC6060016,1887,0,0,FALSE,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,270,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,820,820,1940,farmworker,farming,farmworker,farming,0,0,0,0,1
633BB8DB-783C-444C-8201-2F46C9CC7D8E,1918,4,70,30,4,11,2,970,manual,unskilled,NA,NA,1,1,1,52,NA,NA,6569D16D-FE74-4FA0-BD21-F526CE8661CF,AEDF27DD-C1EC-4AD4-928C-F51E850AA89B,DD5FE6F3-3CE7-41D8-B9F0-18E796145E2E,1866,12,1,FALSE,NA,NA,NA,NA,4,4,4,NA,NA,70,70,70,2,1,NA,10,32,NA,2,2,1,NA,NA,1,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
6340EBCC-D5C0-49F7-BE8E-FE83E8EC4EF2,1917,30,270,26,NA,21,2,830,farming,farmworker,NA,NA,NA,NA,2,26,NA,NA,NA,NA,55623073-12E3-48AD-BE76-A640C9EFD366,1879,0,0,FALSE,3,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,270,14,NA,NA,NA,11,NA,NA,NA,2,NA,NA,NA,NA,2,46,970,970,1940,unskilled,manual,unskilled,manual,0,0,0,0,1
6352D47B-A7C9-460E-81D9-0F8B8D943FB4,1910,27,70,26,4,10,2,970,manual,unskilled,NA,NA,NA,1,1,44,NA,NA,NA,DAF0D190-A111-4D47-A132-7E29CAFFEC7F,0B1976D7-F6F4-4ECE-9450-4E6A61F8F6C8,1882,1,0.5,FALSE,NA,NA,NA,NA,NA,27,27,NA,NA,NA,70,70,22,4,NA,10,11,NA,NA,2,2,NA,NA,NA,1,1,45,970,970,1930,unskilled,manual,unskilled,manual,0,0,0,1,1
6356729A-503D-4136-96CA-7312FE759B96,1918,6,150,40,NA,21,2,970,manual,unskilled,NA,NA,NA,NA,1,0,NA,NA,NA,NA,87CE186A-4276-44CE-B6F2-1BDCB23D68C3,1875,0,0,FALSE,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,150,2,NA,NA,NA,31,NA,NA,NA,1,NA,NA,NA,NA,1,0,999,999,1940,nilf,nilf,nilf,nilf,0,0,0,0,1
6358D9B8-D1E7-41D0-B2F0-9CF77081445B,1920,4,50,2,NA,34,1,999,nilf,nilf,NA,NA,NA,NA,1,0,NA,NA,NA,NA,7F076118-C8B9-4151-915C-F3534F37A351,1889,0,0,FALSE,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,50,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,50,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
63594025-EAC9-4B0F-B89A-6F119AD8DF7F,1909,27,70,2,4,21,2,970,manual,unskilled,NA,NA,NA,1,1,5,NA,NA,NA,NA,F0482709-1446-4C45-B70E-630EC6FF202D,1889,0,0,FALSE,2,1,NA,NA,NA,NA,27,NA,NA,NA,NA,70,17,NA,NA,NA,21,NA,NA,NA,2,NA,NA,NA,NA,1,9,970,970,1940,unskilled,manual,unskilled,manual,0,0,0,0,1
63598A9E-AC28-438A-B024-B4B0EB061A3E,1917,27,950,15,NA,11,2,970,manual,unskilled,NA,NA,NA,NA,1,36,NA,NA,NA,NA,BEB18926-48DF-4D90-9859-92F68F6947D1,1883,0,0,FALSE,NA,1,NA,NA,NA,NA,27,NA,NA,NA,NA,950,2,NA,NA,NA,21,NA,NA,NA,2,NA,NA,NA,NA,1,12,92,92,1940,nonmanual,nonmanual,nonmanual,nonmanual,0,0,0,0,1
635DC243-51F1-4C9D-B17A-42B56424078A,1908,4,50,60,NA,34,1,999,nilf,nilf,NA,NA,NA,NA,1,0,NA,NA,NA,NA,B7CBB1B8-C8A7-4185-A1E5-E5A122CFB747,1878,0,0,FALSE,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,50,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,0,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
635FA462-B662-41BD-9BAE-82B4BE41EB49,1919,35,310,999,NA,12,2,830,farming,farmworker,NA,NA,NA,NA,1,26,NA,NA,NA,NA,0D5223A6-C691-4D70-8A20-3CAF680E0A62,1895,0,0,FALSE,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,310,999,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,26,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
63607DA2-D4F7-437D-BA7F-ED1A0808893C,1920,49,470,26,NA,10,2,720,manual,unskilled,NA,NA,NA,NA,1,38,NA,NA,NA,NA,3DBBCC89-5C60-40BF-BB9A-F98B1A6CFEE2,1897,0,0,FALSE,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,470,2,NA,NA,NA,34,NA,NA,NA,1,NA,NA,NA,NA,1,0,999,999,1940,nilf,nilf,nilf,nilf,0,0,0,0,1
636CEABE-BB9E-4A8A-AE1A-0B5A6C173F05,1914,36,90,25,4,10,2,970,manual,unskilled,NA,NA,1,1,1,26,NA,NA,07A5B682-DD8B-499B-BDDC-00D9BAC52239,DDEB0FE2-0216-418B-A1D8-E6E612862DA8,NA,1890,1,0.5,FALSE,NA,NA,NA,NA,36,36,NA,NA,NA,90,90,NA,NA,4,NA,10,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,970,970,1930,unskilled,manual,unskilled,manual,0,0,1,1,0
63708DE6-3656-4F06-9479-03DD873BCCE3,1918,53,770,50,4,10,2,970,manual,unskilled,NA,NA,NA,1,1,32,NA,NA,NA,C5EE1400-24FF-4CEA-8E96-360618212BDC,NA,1883,0,0,FALSE,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,770,NA,NA,4,NA,30,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,999,999,1930,nilf,nilf,nilf,nilf,0,0,0,1,0
637573D9-6244-4408-828B-0B7014415249,1911,40,210,23,1,31,1,999,nilf,nilf,NA,NA,1,1,1,0,NA,181D1635-BFAF-415A-BCFC-EEF5D00D7D00,5CDD2778-907D-4BE1-87DE-1727C7282276,7FA81E5D-6B54-462F-9792-6D4D3B3CF2DD,5594707C-ED4D-4CDB-9E36-DD615AF94262,1888,2,0.5,FALSE,NA,NA,NA,40,40,40,40,NA,210,210,210,210,16,2,30,10,10,1,2,2,2,NA,1,1,1,1,34,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
63774087-AD41-4885-9FEB-5101881DA034,1918,40,1210,17,NA,32,1,999,nilf,nilf,NA,NA,NA,NA,1,0,NA,NA,NA,B8B49665-0BFD-4AFE-9958-5542FBCD62A3,E6AE1F01-7526-49B7-BA68-7A66D2024C9A,1882,1,0.5,FALSE,NA,NA,NA,NA,NA,40,40,NA,NA,NA,510,1210,26,4,NA,10,32,NA,NA,2,1,NA,NA,NA,1,1,0,820,820,1930,farmworker,farming,farmworker,farming,0,0,0,0,1
637F4E5D-F9C3-45FF-8CDD-8684BC8400A8,1907,6,450,16,4,12,2,820,farming,farmworker,NA,NA,NA,1,1,1,NA,NA,NA,4C94FEEF-34E7-401C-9026-83D1038DA58A,92540ED3-6976-4DAB-9BE4-1596FA4AE327,1874,3,1.5,FALSE,NA,NA,NA,NA,NA,6,6,NA,NA,NA,450,450,16,4,NA,10,12,NA,NA,2,2,NA,NA,NA,1,1,23,820,820,1930,farmworker,farming,farmworker,farming,0,0,0,1,1
637FECB5-5319-4FA7-93DF-C2ABAEF7A99D,1917,40,1130,999,4,33,1,999,nilf,nilf,NA,NA,2,2,2,0,NA,AA2F60C5-5C2D-4754-A0A4-022005734558,92AD9118-9C03-4E1E-8B78-9A6FE4A410F4,EB573FCD-3396-438D-847B-B2C5B5DC21D3,21747681-6BBC-4D8D-B429-B50B6CA54AEF,1884,1,0.5,FALSE,NA,NA,NA,40,40,40,40,NA,110,1130,1130,1130,999,4,10,10,10,2,2,2,2,NA,1,2,2,2,52,390,390,1930,nonmanual,nonmanual,nonmanual,nonmanual,0,0,1,1,1
638521F0-C696-486D-B367-4CA255B1F649,1918,40,410,25,4,34,1,982,nilf,nilf,NA,NA,NA,1,1,0,NA,03DE028C-459A-456B-9866-F924F7D7D91E,A67C87BC-F335-4E34-A6EC-D185DB014C75,2798BC4A-411B-447B-A43C-92E5097863BE,8EF54E47-4FBE-435F-9380-042720D5DF7F,1884,1,0,FALSE,NA,NA,NA,40,40,40,40,NA,410,410,410,410,2,4,30,10,34,1,1,2,1,NA,1,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,0,1,1
638B8AF2-070C-4CA9-A699-7EFAB87DCACC,1896,37,1630,23,4,10,2,100,farming,farmer,1,1,1,1,1,52,D9D72C13-D449-403E-92E9-04E5870F38EC,7850B1C7-4DA8-4263-A1FA-90DD35D3888E,42106571-DAAB-4CB8-989D-A70A6000D0C6,EC7A45AD-1C15-4A83-8767-5B6343FED777,NA,1868,0,0,FALSE,NA,NA,37,37,37,37,NA,1630,1630,1630,1630,NA,NA,4,10,10,NA,2,2,2,NA,1,1,1,1,NA,NA,100,100,1910,farmer,farming,farmer,farming,1,1,1,1,0
63A321C6-6F3B-4508-A383-60C8C3A5F267,1918,51,1270,17,4,10,2,910,manual,unskilled,NA,NA,1,1,1,10,88F913C0-4D36-4738-9477-23DA7C44EABF,FF443FDD-F023-42C9-A879-D50F647BAB24,7D2F92A9-8F1B-4DA4-B4B6-F29F64DD4CE6,DCA59047-C069-492F-B6A1-AD01902790A3,BBAB24C7-BFE5-48AF-ADD1-81DD6869AF94,1877,4,2,FALSE,NA,NA,51,51,51,51,51,360,360,360,360,1270,17,4,10,10,10,2,2,2,2,1,1,1,1,1,0,820,820,1910,farmworker,farming,farmworker,farming,0,0,1,1,1
63A45242-7DC4-4D00-9362-BD2D4EB7FC6F,1905,4,70,23,1,11,2,390,nonmanual,nonmanual,NA,NA,1,1,1,52,NA,NA,53C4A513-7041-4D2F-91E8-2B8F92CCA409,B820ED0E-0991-481E-97B6-2E138BB948B4,80DE549B-0B32-48F9-BECC-1DDD885D51CD,1872,0,0,FALSE,NA,NA,NA,NA,4,4,4,NA,NA,70,70,70,2,1,NA,10,32,NA,2,2,1,NA,NA,1,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
63A6A575-685E-449C-90A1-185B5CFEB57F,1914,40,1150,30,4,10,2,100,farming,farmer,NA,NA,1,1,1,0,NA,NA,186F895C-5B45-4FB4-8D8B-32D26803F68D,979BDB0C-5EB0-48BD-9B93-CF91EA083245,D38EB743-E31E-4AD9-9C9D-189E8E400C2B,1877,2,1,FALSE,NA,NA,NA,NA,40,40,40,NA,NA,1150,1150,1150,2,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
63B07836-FE7D-4C15-8A14-6B687EE1E35C,1919,53,730,22,4,34,1,910,manual,unskilled,NA,NA,1,1,1,40,NA,NA,526A7EB3-E4D8-453D-9141-70EABE6F8309,4E427E36-3B30-4C2D-96BB-BA2623648996,26F9C45A-511A-4499-B43D-80A71F5FCA58,1893,5,2,FALSE,4,NA,NA,NA,53,53,53,NA,NA,730,730,730,16,4,NA,10,11,NA,2,2,2,NA,NA,1,1,1,40,970,970,1940,unskilled,manual,unskilled,manual,0,0,1,1,1
63BA5F51-3744-46E3-A78D-836388D30F57,1919,36,290,30,NA,21,2,350,nonmanual,nonmanual,NA,NA,NA,NA,1,0,NA,NA,NA,NA,EA91FB76-311B-4F75-B69C-AEF20BCE724A,1884,0,0,FALSE,1,1,NA,NA,NA,NA,36,NA,NA,NA,NA,290,23,NA,NA,NA,21,NA,NA,NA,2,NA,NA,NA,NA,1,0,820,820,1940,farmworker,farming,farmworker,farming,0,0,0,0,1
63BC0DA6-A027-40BB-9E2D-33C0B9452DE0,1905,40,970,23,4,10,2,100,farming,farmer,NA,1,1,1,1,0,NA,F9C3D64D-91CD-43B9-AB73-ABE037F22A19,NA,NA,NA,1873,0,0,FALSE,NA,NA,NA,40,NA,NA,NA,NA,970,NA,NA,NA,NA,4,10,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,100,100,1910,farmer,farming,farmer,farming,0,1,0,0,0
63BF25CD-F30A-4828-892E-A678461F20AE,1907,40,1110,100,4,10,2,93,nonmanual,nonmanual,NA,1,1,1,1,36,NA,4B1BB945-4667-4D5C-A241-3B7C2DDC96C9,D694608B-A9B8-40FD-8840-48E8BB2F87CE,6C27D12D-521D-4983-8003-4B5D3EDBF9B2,NA,1879,1,0,FALSE,NA,NA,NA,29,40,40,NA,NA,2150,1110,1190,NA,NA,4,10,10,NA,2,2,2,NA,NA,1,1,2,NA,NA,93,93,1910,nonmanual,nonmanual,nonmanual,nonmanual,0,1,1,1,0
63C8C56D-3E4B-40DD-A071-768E2348E0D5,1918,36,330,25,0,12,2,830,farming,farmworker,NA,NA,1,1,1,0,NA,EA205149-86D1-42FD-8598-1D613CF10DBA,A5B70C2B-CB2B-4164-8B51-93D72D122CFA,060B4805-480C-46E3-BB3E-9B3897203E59,B1990F96-58EA-41E4-AE7C-6922DE61D012,1881,7,1.5,FALSE,NA,NA,NA,36,36,36,36,NA,330,330,330,330,2,4,30,10,10,1,2,2,2,NA,1,1,1,1,5,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
63C9AC29-8628-46CA-A0B6-857B6B72A435,1916,30,850,40,4,10,2,510,manual,crafts,NA,NA,1,1,1,47,NA,02A9E837-FA71-460A-9BB5-26B7AD012EDB,712CBD2A-30A8-4FB3-A3C7-181FB56E4E09,NA,NA,1887,0,0,FALSE,NA,NA,NA,30,30,NA,NA,NA,210,850,NA,NA,NA,4,30,NA,NA,1,2,NA,NA,NA,1,1,NA,NA,NA,470,999,1910,nonmanual,nonmanual,nilf,nilf,0,0,1,0,0
63CB0432-E27B-44A3-B0B1-8F4B2B4F990D,1909,6,230,26,4,21,2,950,manual,unskilled,NA,1,1,1,1,0,NA,30DEDB87-2561-4C00-B59B-E25BAA2634C2,C9C4ABE3-843A-4C22-8266-E8E0D1B6C85B,54EC0594-7C84-4622-8F8B-5AC708A92F2F,60902A4A-35EE-491D-B4E5-62E40AE003F9,1876,2,0,FALSE,1,NA,NA,6,6,6,6,NA,230,230,230,230,14,4,10,10,11,2,2,2,2,NA,1,1,1,1,52,100,100,1910,farmer,farming,farmer,farming,0,1,1,1,1
63D3740A-4DC6-410F-B07D-55CEF672A482,1917,40,630,25,NA,10,2,830,farming,farmworker,NA,NA,NA,NA,1,0,NA,NA,NA,NA,69A0BF28-2F96-4BE2-87A5-F042221E845F,1884,0,0,FALSE,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,630,2,NA,NA,NA,32,NA,NA,NA,1,NA,NA,NA,NA,1,0,999,999,1940,nilf,nilf,nilf,nilf,0,0,0,0,1
63E3BA12-5032-482C-98E7-57C293379D70,1910,49,470,16,NA,10,2,830,farming,farmworker,NA,NA,NA,NA,1,52,NA,NA,NA,NA,159752D1-2B0F-42A2-AC38-6F2FD1542CE7,1880,0,0,FALSE,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,470,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
63E5EB3A-ADE1-4B7E-835B-D73B38BB6981,1900,6,650,22,4,10,2,820,farming,farmworker,NA,NA,2,2,1,36,NA,NA,414EE204-3987-4D03-92DA-83F5D3461159,CEFC57D5-F2D3-4F0F-ACD7-63466FE16755,NA,1865,0,0,FALSE,NA,NA,NA,NA,6,6,NA,NA,NA,650,650,NA,NA,1,NA,30,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,984,999,1930,nilf,nilf,nilf,nilf,0,0,1,1,0
63E64166-BAB6-41AD-9D94-1BBFA56DD2F7,1918,30,890,60,4,22,2,990,nilf,nilf,NA,NA,1,1,1,30,NA,NA,B9EE8FE3-FA34-47F2-ABF5-71A893529429,7B886B35-441D-4656-B1BC-0A74A19392CF,46D389E8-79FA-4DA8-A9FA-ADDA537C1B7C,1890,13,0,FALSE,NA,NA,NA,NA,30,30,30,NA,NA,290,890,890,26,4,NA,10,11,NA,2,2,2,NA,NA,1,1,1,34,683,683,1930,unskilled,manual,unskilled,manual,0,0,1,1,1
63E9B70A-E1F4-4711-A046-14A8A92C881C,1913,27,50,25,4,11,2,970,manual,unskilled,NA,NA,NA,1,1,40,NA,NA,055EAB01-BAF6-447C-85BC-FCD8DBD430CD,A4B5D4A3-F2CC-496B-8B7F-6A600FDE2F66,A9C76FAF-BCBA-47F4-AA47-FBEC200AF633,1872,1,0,FALSE,NA,NA,NA,NA,27,27,27,NA,NA,50,50,50,2,4,NA,10,32,NA,2,2,1,NA,NA,1,1,1,0,501,501,1930,crafts,manual,crafts,manual,0,0,0,1,1
63F04138-59BB-4406-A60B-A7B3E77C9906,1919,37,1550,16,4,10,2,100,farming,farmer,NA,NA,1,1,1,0,NA,0D43463F-3F50-441B-A11C-87005CA57781,4C8593D0-7C12-48BD-8CD3-1C8BB6F3E3A8,00EAA309-B6C6-4EC5-BC6E-F6497B82372B,46E5EBEA-8023-42C2-8E34-22CFA634CD5C,1884,2,0.5,FALSE,NA,NA,NA,37,37,37,37,NA,1550,1550,1550,1550,23,4,10,10,10,2,2,2,2,NA,1,1,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
63FB2669-3E2A-4693-BDF3-E18FF99B844B,1916,30,850,26,4,11,2,970,manual,unskilled,NA,NA,1,1,1,52,NA,NA,AE9DDF86-85E4-48E5-BC3A-03A29A04E6E0,C5F6B82A-6B72-4E3F-9CC3-C58EABCA7785,0B5FEA5A-5AEE-4E91-9C1C-E18FECBF39ED,1880,0,0,FALSE,NA,NA,NA,NA,30,30,30,NA,NA,850,850,850,26,4,NA,20,11,NA,2,2,2,NA,NA,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
63FB738A-49D9-44CC-BA30-553CA90B4F32,1914,49,470,30,4,11,2,683,manual,unskilled,NA,NA,1,1,1,33,NA,B34E7C77-5082-4A03-A2A4-95FAF30C0343,66766E8F-0607-487F-AE7D-7E78D9883EF3,632F35A5-4BD5-4FE3-84F6-9C7CE5322895,9A4EF47E-1314-475E-AC8C-6DB5AEC93468,1881,3,0,FALSE,NA,NA,NA,49,49,49,49,NA,470,470,470,470,40,4,10,10,11,2,2,2,2,NA,1,1,1,1,36,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
63FBAA9B-7095-4AC5-B4A4-0A6EF0613B41,1904,40,1330,40,4,10,2,100,farming,farmer,NA,NA,2,2,1,0,C516D082-B83F-4B15-BCCB-3EEF7568B30F,029802F2-4CDB-4034-BACE-7EBAFD5B0FBF,37DD869A-B517-49CC-91AD-682D1789EC03,EE65FA90-08AF-4BB2-86FB-05E353E2C556,F0AC912F-4B8F-4B4D-985D-9B4810478099,1862,10,0,FALSE,NA,NA,40,40,40,40,40,1250,1250,1250,1250,1250,60,4,30,30,32,1,2,1,1,1,1,2,2,2,0,682,999,1910,unskilled,manual,nilf,nilf,0,0,1,1,1
640DF2C5-09DC-45F2-BE50-FA52A51DD1FD,1919,4,210,15,NA,34,1,999,nilf,nilf,NA,NA,NA,NA,1,0,NA,NA,NA,NA,4EC1C200-1F85-4CB5-B775-CD6CAE773A85,1895,0,0,FALSE,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,210,2,NA,NA,NA,34,NA,NA,NA,1,NA,NA,NA,NA,1,0,999,999,1940,nilf,nilf,nilf,nilf,0,0,0,0,1
640F80FD-C628-4E91-AF7A-AA71FA6C5AA6,1919,4,10,2,NA,34,1,999,nilf,nilf,NA,NA,NA,NA,1,0,NA,NA,NA,NA,25A9AF59-9928-44F6-B513-C33A57CD305A,1881,0,0,FALSE,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,10,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
64114569-FBC3-446F-986A-0EA2478CD603,1909,37,1550,26,4,10,2,100,farming,farmer,NA,NA,1,1,1,52,NA,NA,4088BE7D-3FCB-4695-891C-DD265907513C,E7B48A2D-C8C4-4216-9525-2BBC70B4D31B,86A2EA15-6C63-4E74-AB14-CCE7227A7512,1881,2,0,FALSE,NA,NA,NA,NA,37,37,37,NA,NA,1550,1550,1550,22,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
641332AD-9489-4C7E-A4DB-9E892AF842D7,1915,1,990,25,4,10,2,830,farming,farmworker,NA,NA,1,1,1,52,NA,NA,E1D14F3E-D0E3-49E6-A946-B336DF021F8E,78741401-EDD0-495D-ABE5-14F3838FCC39,E8D59EDC-7460-46DA-920C-A24D0B4E0424,1881,20,0.5,FALSE,NA,NA,NA,NA,1,1,1,NA,NA,990,990,990,16,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
64171ED7-FE7F-475A-8663-9C43296EE830,1916,32,130,23,4,12,2,820,farming,farmworker,NA,NA,1,1,1,10,NA,NA,D955A935-E2D0-4887-9804-E778A752EF2F,951515D1-7C16-4D42-9F46-A2E3D2D49D89,CF8C7244-2B24-411D-A72A-ED244E151088,1875,2,1,FALSE,NA,NA,NA,NA,32,32,32,NA,NA,130,130,130,999,1,NA,10,12,NA,2,2,2,NA,NA,1,1,1,10,820,820,1940,farmworker,farming,farmworker,farming,0,0,1,1,1
64176A07-2476-465D-ACA9-BD487097EF9B,1918,40,110,26,NA,34,1,999,nilf,nilf,NA,NA,NA,NA,1,0,NA,NA,NA,NA,E009DBA3-9E5D-4619-A964-3ABA574E0DFA,1890,0,0,FALSE,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,110,26,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,30,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
64192BFC-AB37-45CA-8D92-44C481F0BDD0,1917,31,1730,22,NA,32,1,830,farming,farmworker,NA,NA,NA,NA,1,0,NA,NA,NA,NA,4FC1E3EB-787F-41D3-9ECF-BCF378641FDE,1880,0,0,FALSE,1,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,1730,17,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,0,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
642218BA-560B-4665-AF76-DC82F0E0AFA2,1906,4,170,25,4,11,2,970,manual,unskilled,NA,NA,1,1,1,28,NA,NA,0625546F-9F2B-4BE5-8AEB-DE0BFE2D97C5,819D380D-82E2-4EBE-853F-8F28C260AE8C,NA,1882,1,0.5,FALSE,NA,NA,NA,NA,4,4,NA,NA,NA,170,170,NA,NA,1,NA,10,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,0
6426F390-B09C-47C3-8C39-DBF3BF820721,1920,4,130,50,4,10,2,830,farming,farmworker,NA,NA,1,1,1,0,NA,131374CC-AA10-433F-894A-CD3B7F1F26DB,04486CB4-BE10-4CF1-8D5A-B5FA2B7AC7C1,BD9C763E-BADA-4F64-A462-6ECB48B8A802,NA,1871,2,1,FALSE,NA,NA,NA,4,4,4,NA,NA,130,130,130,NA,NA,4,10,10,NA,2,2,2,NA,NA,1,1,1,NA,NA,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,0
64278154-70CF-4FCB-B2F9-E8DB76AD1C22,1919,40,1050,60,4,10,2,390,nonmanual,nonmanual,NA,NA,2,2,2,36,NA,NA,C5CC9E3A-DCAF-4ED1-9220-24CDEB804D86,CB4ECCCC-E7E2-478F-9E19-589459FDF43D,5285ABD4-0723-4D95-8065-EAA6B76C87D9,1888,3,1,FALSE,NA,NA,NA,NA,40,40,40,NA,NA,1050,1050,1050,50,4,NA,10,10,NA,2,2,2,NA,NA,2,2,2,52,740,740,1930,unskilled,manual,unskilled,manual,0,0,1,1,1
642898EB-2C8F-4158-B023-6F92266D5C08,1913,37,930,16,4,10,2,830,farming,farmworker,NA,NA,1,1,1,25,NA,NA,55B6C169-AA7F-4636-B8B8-90C75391A2F6,2E8EDE52-7539-40E0-A706-FBDE0F70A78E,5AAAB767-A8D5-41E9-9EFD-B5266EB88061,1890,1,0,FALSE,NA,NA,NA,NA,37,37,37,NA,NA,930,930,930,16,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,21,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
642F9E90-E12A-48F0-9846-8A4BA4CBE81B,1910,37,1550,14,NA,10,2,830,farming,farmworker,NA,NA,NA,NA,1,52,NA,NA,NA,NA,A62A4CDE-BE10-48DF-9B9B-031B55B0D6FD,1879,0,0,FALSE,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,1550,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
